index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo;
959;tt0169324;44315;58;759;50;Tick Tock;[80, 18, 53];['US'];2000;90;['Megan Ward', 'Kristin Minter', 'Linden Ashby', 'John Ratzenberger', 'David Dukes', 'Hedy Burress', 'Sarah Kaite Coughlan'];['Kevin Tenney'];Tick Tock;Stunning trophy wife Rachel Avery is stuck in a cold, loveless marriage with her millionaire husband, Holden. So when Holden goes away on a trip, Rachel hooks up with her close friend Carla, and the two hatch a plan to murder Holden and collect on his vast assets. But the girls don't want to commit the crime themselves, so at a bar they seduce a stranger, Travis Brewer, and convince him to do their bidding.;Time is running out.;;/tRnecTme22sve8v6uhYowcU8ULE.jpg;https://image.tmdb.org/t/p/original/tRnecTme22sve8v6uhYowcU8ULE.jpg;16;False;False;True;False;
960;tt0063694;25361;64;1414;56;Thunderbird 6;[16, 28, 12];['GB'];1968;89;['Peter Dyneley', 'Sylvia Anderson', 'Shane Rimmer', 'Jeremy Wilkin', 'Matt Zimmerman', 'David Graham', 'David Graham'];['David Lane'];Thunderbird 6;The International Rescue team is faced with one of its toughest challenges yet, as the revolutionary lighter-than-air craft Skyship One is hijacked while on her maiden voyage around the world. Against backdrops including the Statue of Liberty and the Sphinx, Lady Penelope, Parker, Alan and Tin-Tin fight the hijackers from on-board, while the rest of the team tries to stop the airship crashing.;;;/oYZVKmO0Elu3Shh4esbYjL0tAO7.jpg;https://image.tmdb.org/t/p/original/oYZVKmO0Elu3Shh4esbYjL0tAO7.jpg;1;False;False;True;False;
961;tt0062365;86740;53;292;53;Thunder Alley;[28, 18, 10749];['US'];1967;90;['Annette Funicello', 'Fabian', 'Diane McBain', 'Warren Berlinger', 'Jan Murray', 'Stanley Adams', 'Maureen Arthur'];['Richard Rush'];Thunder Alley;Stock car racer Tommy Callahan is forced to join Pete Madsen's thrill circus after his blackouts cause a fatal accident that gets him thrown off the circuit.;SCREAMING WHEELS - RECKLESS PLEASURES!;;/iLEBVfKZRdo8rHZYSJ9TonPewfa.jpg;https://image.tmdb.org/t/p/original/iLEBVfKZRdo8rHZYSJ9TonPewfa.jpg;11;False;False;True;False;
962;tt5970844;472138;41;18902;56;Thugs of Hindostan;[28, 12];['IN'];2018;164;['Amitabh Bachchan', 'Aamir Khan', 'Katrina Kaif', 'Fatima Sana Shaikh', 'Mohammed Zeeshan Ayyub', 'Lloyd Owen', 'Surendra Pal'];['Vijay Krishna Acharya'];Thugs of Hindostan;After the British company’s officer Clive takes over the kingdom of Mirza, Princess Zafira and Khudabaksh aka Azaad form a band of rebel pirates who swear to defeat the English officer and win their freedom back. The British Company in return, hire the wily thug Firangi track Azaad’s gang and thwart his plans.;;;/eonEvymAPpXvWvbBu21HYJx8VdS.jpg;https://image.tmdb.org/t/p/original/eonEvymAPpXvWvbBu21HYJx8VdS.jpg;11;False;False;True;False;
963;tt8669354;569325;65;245;60;Throwback Holiday;[35, 18, 10751];[];2018;0;"['Jennifer Freeman', ""Robert Ri'chard"", 'Rhyon Nicole Brown', 'Jean Elie', 'Vanessa Bell Calloway', 'KJ Smith', 'Isaiah Russell-Bailey']";[];Throwback Holiday;Jacqueline is living an unfulfilled life in a doomed marriage. After a chance encounter with a former classmate, she rethinks her life's choices and wishes she could go back to high school for a do-over. Like a Christmas miracle, Jacqueline awakens to find herself as a high school senior again with the ability to change everything.;;;/uCsC2ZZebBameCGxC8o7hrOj5GT.jpg;https://image.tmdb.org/t/p/original/uCsC2ZZebBameCGxC8o7hrOj5GT.jpg;-1;False;False;True;False;
964;tt0320626;754453;55;60;0;Through the Looking Glass;[27, 9648, 53];[];2006;0;[];[];Through the Looking Glass;A psychological horror detailing one man's journey into obsession, madness, fear and death.;;;;;-1;False;False;True;False;
965;tt10329838;657595;51;355;33;Thrissur പൂരം;[28, 18, 53];['IN'];2019;156;['Jayasurya', 'Swathi Reddy', 'Sabumon Abdusamad', 'Vijay Babu', 'Sudev Nair', 'Raveena Ravi'];['Rajesh Mohanan'];Thrissur Pooram;Pullu Giri is trying to live a peaceful life forgetting his ruffian past in his hometown, Thrissur. However, he gets dragged into the affairs of the local goons and gangs after an incident, post which a ‘give and take’ drama with new baddies ensues.;;;/axJqOFCs8lFKXWT1snd4YyQ9G8T.jpg;https://image.tmdb.org/t/p/original/axJqOFCs8lFKXWT1snd4YyQ9G8T.jpg;12;False;False;True;False;
966;tt4142094;851464;72;79;0;Threebound;[35, 10749];[];2019;90;['Brian Parks', 'Laura Gilreath', 'Walter Hoffman,', 'Jason Griffith', 'Kate Forsatz'];['Kate Forsatz', 'Daryl Ferrara'];Threebound;Indie tubi romcom;;;;;-1;False;False;True;False;
967;tt0114663;47939;61;3057;61;Three Wishes;[18, 10751, 14];['US'];1995;115;"['Patrick Swayze', 'Mary Elizabeth Mastrantonio', 'Joseph Mazzello', 'David Marshall Grant', 'Jay O. Sanders', ""Michael O'Keefe"", 'John Diehl']";['Martha Coolidge'];Three Wishes;While Jane Holman is driving with her two sons, she accidentally runs into a drifter, Jack McCloud, who breaks his leg. Being responsible, Jane invites Jack, and his dog, to stay at her home until his leg has healed. Jack struggles to adapt their lifestyle, and finds himself loved by the family.;If you really believe, magic will find you;hQR4_rT0qB4;/5RjnorXfyCXPj6fnuXgdcFrb4gv.jpg;https://image.tmdb.org/t/p/original/5RjnorXfyCXPj6fnuXgdcFrb4gv.jpg;3;False;False;True;False;
968;tt10230376;824282;39;67;0;Three Pints and a Rabbi;[14, 9648];[];2021;0;[];[];Three Pints and a Rabbi;When three dazed and confused strangers wake up in a pub to a dead woman lying on the table with hefty chunks of flesh missing, they must figure out what happened to her in order to ensure they don't meet the same fate.;;;/7faC4R7E3uvooMAF52aSpW4pxZP.jpg;https://image.tmdb.org/t/p/original/7faC4R7E3uvooMAF52aSpW4pxZP.jpg;-1;False;False;True;False;
969;tt0044125;113823;62;731;56;Three Guys Named Mike;[35, 10749];['US'];1951;90;['Jane Wyman', 'Van Johnson', 'Howard Keel', 'Barry Sullivan', 'Phyllis Kirk', 'Anne Sargent', 'Jeff Donnell'];['Charles Walters'];Three Guys Named Mike;A stewardess becomes romantically involved with an airline pilot, a college professor, and a successful businessman...all of whom are named Mike. When the three find out about each other, she has to decide which one she loves the most.;The riotous story of an airline stewardess! Look at the big four-star cast!;kvvpg56JbXo;/uAvpisDix2qMiY6mIUEScNCJxQs.jpg;https://image.tmdb.org/t/p/original/uAvpisDix2qMiY6mIUEScNCJxQs.jpg;0;False;False;True;False;
970;tt0092085;35371;66;4140;64;Thrashin';[28, 18];['US'];1986;93;['Josh Brolin', 'Robert Rusler', 'Pamela Gidley', 'Brooke McCarter', 'Josh Richman', 'Brett Marx', 'David Wagner'];['David Winters'];Thrashin';"Corey and his band of skater buddies sometimes make mischief, but they're more interested in girls and having fun on their boards than in getting into any real trouble. Notorious enemy crew the Daggers, led by Tommy Hook, get their kicks terrorizing the locals at Venice Beach. When Corey starts dating Tommy's kid sister Chrissy, the Daggers are furious. The boys then take their beef to the ""L.A. Massacre,"" a deadly skate race down a canyon road.";It's not a kid's game anymore.;MKyZ7R-tDQg;/7yq7P9bqtbMGkWoikQDegyepuDh.jpg;https://image.tmdb.org/t/p/original/7yq7P9bqtbMGkWoikQDegyepuDh.jpg;15;False;False;True;False;
971;tt15072658;856077;22;23;0;Thought It Was Sweet;[80];['US'];2021;67;"[""Alaz'e Bankins"", 'Kisha Bankins', 'Paris Dashai', 'Leroy Samuels']";['Gary Truth Clayton'];Thought It Was Sweet;Alley and Jazz plans to take over the neighborhood, but they have to get rid of the key players to do so. Starting with Shay after spotting her counting a large some of money Alley devises a plan of action. Across town Jazz is also putting the wheels in motion pillow talking with Kash seductively moving into position to strike. The one thing about wanting to be on top, everyone is your competition whether you like it or not.;;;/4gBceGM2eMeTW36dhoa5ycIBmbX.jpg;https://image.tmdb.org/t/p/original/4gBceGM2eMeTW36dhoa5ycIBmbX.jpg;-1;False;False;True;False;
972;tt3899516;340684;66;5893;70;Those People;[18, 10749];['US'];2015;89;['Jonathan Gordon', 'Jason Ralph', 'Haaz Sleiman', 'Britt Lower', 'Meghann Fahy', 'Allison Mackie', 'Daniel Gerroll'];['Joey Kuhn'];Those People;On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.;;LD7Nqlc-WCA;/f3OXph1b1QZ9IUvLrd9yjgRqBPW.jpg;https://image.tmdb.org/t/p/original/f3OXph1b1QZ9IUvLrd9yjgRqBPW.jpg;17;False;False;True;False;
973;tt0072278;95966;59;414;0;Thomasine & Bushrod;[28, 80];['US'];1974;95;['Max Julien', 'Vonetta McGee', 'George Murdock', 'Glynn Turman', 'Juanita Moore', 'Joel Fluellen', 'Jackson D. Kane'];['Gordon Parks Jr.'];Thomasine & Bushrod;A pair of thieves operate in the American South between 1911 and 1915, stealing from rich, white capitalists, and giving to Mexicans, Native Americans and poor whites.;Driven By Love...And Bank Robbing;S9kd-T8YzYA;/tUduGm3eoI2te6tDC8Rt3xYKMAM.jpg;https://image.tmdb.org/t/p/original/tUduGm3eoI2te6tDC8Rt3xYKMAM.jpg;7;False;False;True;False;
974;tt13087910;787746;84;284;100;Thomas Sowell: Common Sense in a Senseless World;[99, 1];[];2021;57;['Thomas Sowell', 'Eric July', 'Dave Rubin', 'Larry Elder', 'Steven Pinker', 'Walter Williams', 'Jason Riley'];[];Thomas Sowell: Common Sense in a Senseless World;Traces Thomas Sowell's journey from humble beginnings to the Hoover Institution, becoming one of our era's most controversial economists, political philosophers, and prolific authors.;A Personal Exploration by Jason Riley;WFxtJNK0HH8;/z0gAHqIW5gdwT0prgJD38dWeCYL.jpg;https://image.tmdb.org/t/p/original/z0gAHqIW5gdwT0prgJD38dWeCYL.jpg;-1;False;False;True;False;
975;tt5563932;399268;58;266;59;Thomas & Friends: The Great Race;[16, 12];[];2016;64;['Mark Moraghan', 'Tina Desai', 'Rasmus Hardiker', 'John Hasler'];['David Stoten'];Thomas & Friends: The Great Race;Thomas goes to the Great Railway Show and competes with some of the world's finest locomotives.;;o4zzeZPUEWs;/HoIkuwOxVyO6VdSKjwgAuFBuez.jpg;https://image.tmdb.org/t/p/original/HoIkuwOxVyO6VdSKjwgAuFBuez.jpg;1;False;False;True;False;
976;tt1371126;93458;66;256;55;Thomas & Friends: The Great Discovery: The Movie;[16, 10751];[];2008;60;['Pierce Brosnan'];['Steve Asquith'];Thomas & Friends: The Great Discovery: The Movie;Thomas the Tank Engine rediscovers the lost railway town of Great Waterton. A new engine named Stanley is brought to help restore the town, but Thomas becomes jealous when Stanley wins over his friends.;;L0QKEyGElWw;/1ThzDIhr8PnjS6aOFH9LycgXbdr.jpg;https://image.tmdb.org/t/p/original/1ThzDIhr8PnjS6aOFH9LycgXbdr.jpg;0;False;False;True;False;
977;tt3282174;292821;66;242;67;Thomas & Friends: Tale of the Brave: The Movie;[16, 12];['GB', 'US'];2014;62;['Mark Moraghan', 'Martin Sherman', 'David Menkin', 'Clive Mantle', 'Olivia Colman', 'Jules de Jongh', 'Mike Grady'];['Rob Silvestri'];Thomas & Friends: Tale of the Brave: The Movie;Thomas is working at the Clay Pits when a storm closes in and the rain makes the clay cliffs unstable. A flash of lightning reveals what looks like giant footprints on the slope above, but a landslide has begun and Thomas cannot stay to investigate. Bill and Ben push Thomas to safety just in time.  Unable to go back and confirm what he saw, Thomas tells Percy about it, but Percy quickly becomes convinced that there is a monster on the island. He even becomes frightened of taking the mail train at night.  When an unusual engine with sloping boilers first appears, Percy thinks he must be the monster. James teases Percy and tries to scare him even more, but the new engine, who is called Gator, proves to be a good friend and ally, who helps Percy discover what it really means to be brave.;;0X7tu0PmJr4;/tRCvGdcXAB40Ld9l1wPoDaCz1l6.jpg;https://image.tmdb.org/t/p/original/tRCvGdcXAB40Ld9l1wPoDaCz1l6.jpg;0;False;False;True;False;
978;tt3655680;349112;66;366;55;Thomas & Friends: Sodor's Legend of the Lost Treasure: The Movie;[16, 12];[];2015;63;['Eddie Redmayne', 'John Hurt', 'Jamie Campbell Bower', 'Olivia Colman', 'Steven Kynman', 'Nathan Clarke', 'Keith Wickham'];['David Stoten'];Thomas & Friends: Sodor's Legend of the Lost Treasure: The Movie;Shiver me timbers. Surprises await Thomas and his friends as they dig up their most daring adventure yet. Unearthing an old pirate ship, Thomas is on the hunt for Sodor's lost treasure. When Thomas rocks the boat with some new friends, trouble soon rushes in. Will Thomas track down the treasure in time, or will Sailor John set sail with it? Join Thomas and Friends in this explosive movie adventure.;;M5vJOFuz2uM;/8xWjofI4zXEtL5AauIWDvmu4FcT.jpg;https://image.tmdb.org/t/p/original/8xWjofI4zXEtL5AauIWDvmu4FcT.jpg;0;False;False;True;False;
979;tt2641678;221029;65;265;58;Thomas & Friends: King of the Railway;[16, 12];['GB'];2013;68;['Mark Moraghan', 'Martin Sherman', 'David Bedella'];['Rob Silvestri'];Thomas & Friends: King of the Railway;Thomas discovers mysteries of the past and must help a new friend, save a ruined castle and may even find some treasure when Sir Robert Norramby comes to the Island of Sodor.;King of the railways;tHhRP0FFfNg;/jN7iYhjJSHy1aYVbkrCrdvSIBFA.jpg;https://image.tmdb.org/t/p/original/jN7iYhjJSHy1aYVbkrCrdvSIBFA.jpg;0;False;False;True;False;
980;tt6145612;470370;61;203;67;Thomas & Friends: Journey Beyond Sodor;[16, 4];['GB', 'US'];2017;70;['Mark Moraghan', 'John Hasler', 'Joseph May', 'Darren Boyd', 'Sophie Colquhoun'];['David Stoten'];Thomas & Friends: Journey Beyond Sodor;Join Thomas and his friends in this exciting adventure to the mainland that shows us friendship is more important than being the favorite engine. Can Thomas and the new experimental engines save James and help bring him back to the Island of Sodor?;;jusEVahyDa8;/vcn7tM1PZlgthPeAlorSv8YiOfK.jpg;https://image.tmdb.org/t/p/original/vcn7tM1PZlgthPeAlorSv8YiOfK.jpg;0;False;False;True;False;
981;tt7415466;534789;54;259;76;Thomas & Friends: Big World! Big Adventures! The Movie;[16, 28, 12];['GB'];2018;80;['Joseph May', 'Peter Andre', 'David Bedella', 'Richie Campbell', 'Chipo Chung', 'Jules de Jongh', 'Teresa Gallagher'];['David Stoten'];Thomas & Friends: Big World! Big Adventures! The Movie;Thomas leaves Sodor to fulfil his dream of seeing the world. This heroic quest takes Thomas across deserts, through jungles and over dangerous mountains as he travels across five continents seeing sights he has never seen before.;;;/cs9S4WDmuwtz8qQu3wC5UqVGhR.jpg;https://image.tmdb.org/t/p/original/cs9S4WDmuwtz8qQu3wC5UqVGhR.jpg;1;False;False;True;False;
982;tt1191138;14214;49;2494;52;Thoda Pyaar Thoda Magic;[35, 18, 10751];['IN'];2008;145;['Rani Mukerji', 'Saif Ali Khan', 'Ameesha Patel', 'Rishi Kapoor', 'Shriya Sharma'];['Kunal Kohli'];Thoda Pyaar Thoda Magic;One day they pray to God for help and he does help them. He sends his most mischievous, childlike, lovable angel to the rescue, with a mission to bring Ranbeer and the kids together. Geeta (Rani Mukerji) comes bicycling down a rainbow… and bursts into Ranbeer's house as the selfproclaimed new nanny. And then starts the roller coaster ride of fun, emotions, magic and love.;;;/xIPRJ26iw94tEjesgLNnoKoVHtu.jpg;https://image.tmdb.org/t/p/original/xIPRJ26iw94tEjesgLNnoKoVHtu.jpg;4;False;False;True;False;
983;tt4560008;352490;70;10968;72;This Beautiful Fantastic;[35, 18, 10749];['GB', 'US'];2016;100;['Jessica Brown Findlay', 'Tom Wilkinson', 'Andrew Scott', 'Jeremy Irvine', 'Anna Chancellor', 'Mia Farkasovska', 'Eileen Davies'];['Simon Aboud'];This Beautiful Fantastic;A young woman who dreams of being a children's author makes an unlikely friendship with a cantankerous, rich old widower.;Life blooms in enchanting ways.;c-aOWzQ4dF0;/22b9jLGJ8OVzlEnWzqF0yRy5Na3.jpg;https://image.tmdb.org/t/p/original/22b9jLGJ8OVzlEnWzqF0yRy5Na3.jpg;6;False;False;True;False;
984;tt2011326;252033;66;85;57;Thiru Thiru Thuru Thuru;[35];[];2009;0;['Ajmal Ameer', 'Rupa Manjari', 'Lakshmi Ramakrishnan', 'Janani Iyer', 'Yoge Jappie', 'D.R.K. Kiran', 'Deepa Narendra'];['J. S. Nandhini'];Thiru Thiru Thuru Thuru;Srinivasan (Mouli) is an owner of Ad Agency which is going on loss. To make his company stand up he expects a great project from big company Johnson and Johnson. During a meeting for project discussion Arjun (Ajmal Ameer) the art executive and a pet of Srinivasan, disappoints the clients with his mischief behaviour. To convince the clients who are reluctant to give the project to them, Srinivasan produces the ad at his own risk with his own money, on the agreement that the project will be accepted if done everything perfectly.;;A0SPTFT4BVE;/bsTq34VnpWSrN8nPhL3CQ7rxUie.jpg;https://image.tmdb.org/t/p/original/bsTq34VnpWSrN8nPhL3CQ7rxUie.jpg;-1;False;False;True;False;
985;tt5802404;426259;58;532;43;Thirst Street;[18, 10749];['FR', 'US'];2018;83;['Lindsay Burdge', 'Damien Bonnard', 'Esther Garrel', 'Lola Bessis', 'Jacques Nolot', 'Françoise Lebrun', 'Valerie Laury'];['Nathan Silver'];Thirst Street;Gina, an American flight attendant, falls in with a Parisian bartender on a layover only to find herself tangled in a web of deception, delusion and unrequited amour fou.;;;/ky8MX9Jq8Fq2A0wsrBuOvkU9GUS.jpg;https://image.tmdb.org/t/p/original/ky8MX9Jq8Fq2A0wsrBuOvkU9GUS.jpg;16;False;False;True;False;
986;tt5112424;584546;62;252;50;Third Eye Spies;[99, 1, 36];[];2019;94;['Russell Targ', 'Dean Radin', 'Harold E. Puthoff', 'Uri Geller', 'Edgar D. Mitchell', 'Joe McMoneagle'];['Lance Mungia'];Third Eye Spies;Two physicists discover psychic abilities are real only to have their experiments at Stanford co-opted by the CIA and their research silenced by the demands of secrecy. Yet, as both these 'remote viewers' and our audience learn, the 'more you hide something, the more it shines like a beacon in psychic space and this ancient truth can no longer be suppressed.' The true story of Russell Targ and America's cold war psychic spies, disclosed and declassified for the first time, with evidence presented by a Nobel Laureate, an Apollo Astronaut, and the military and scientific community that has been suppressed for nearly 30 years, now able to speak for the first time.;;iBokQomPr_g;/cSO0ZanWIr3sHfcnXbhjLrk2Ses.jpg;https://image.tmdb.org/t/p/original/cSO0ZanWIr3sHfcnXbhjLrk2Ses.jpg;7;False;False;True;False;
987;tt5929654;513584;52;1512;64;Think Like a Dog;[35, 18, 10751];['GB', 'US'];2020;91;['Gabriel Bateman', 'Todd Stashwick', 'Josh Duhamel', 'Megan Fox', 'Kunal Nayyar', 'Madison Horcher', 'Hou Minghao'];['Gil Junger'];Think Like a Dog;A 12-year-old tech prodigy, whose science experiment goes awry, forges a telepathic connection with his best friend, Henry-his dog! The duo join forces and use their unique perspectives on life to comically overcome complications of family and school.;;s3_5WZSOsn8;/cDbOrc2RtIA37nLm0CzVpFLrdaG.jpg;https://image.tmdb.org/t/p/original/cDbOrc2RtIA37nLm0CzVpFLrdaG.jpg;9;False;False;True;False;
988;tt0028358;3596;67;7685;65;Things to Come;[18, 878, 10752];['GB'];1936;100;['Raymond Massey', 'Edward Chapman', 'Ralph Richardson', 'Margaretta Scott', 'Cedric Hardwicke', 'Maurice Braddell', 'Sophie Stewart'];['William Cameron Menzies'];Things to Come;The story of a century: a decades-long second World War leaves plague and anarchy, then a rational state rebuilds civilization and attempts space travel.;The future is here!;FYEnx6DhA5I;/7vOTannp1IUWRL7V21vFRhmDWqF.jpg;https://image.tmdb.org/t/p/original/7vOTannp1IUWRL7V21vFRhmDWqF.jpg;5;False;False;True;False;
989;tt0210358;20067;65;6916;58;Things You Can Tell Just by Looking at Her;[18, 10749];['US'];2000;109;['Glenn Close', 'Calista Flockhart', 'Holly Hunter', 'Cameron Diaz', 'Kathy Baker', 'Amy Brenneman', 'Gregory Hines'];['Rodrigo García'];Things You Can Tell Just by Looking at Her;In California, a group of women struggle with personal problems as their paths intertwine in unexpected ways. Dr. Elaine Keener, the sole caretaker for her aging mother, turns to tarot card reader Christine for spiritual aid. Christine grapples with her own angst due to her lover's debilitating illness. Meanwhile, a bank manager deals with an unwanted pregnancy, two sisters pursue romantic interests and a housewife gets back into the dating game.;A man only sees what a woman wants him to know.;LngW9j0y4fM;/vTeEzAj0Uv8ySwdh894tEGvSh4s.jpg;https://image.tmdb.org/t/p/original/vTeEzAj0Uv8ySwdh894tEGvSh4s.jpg;11;False;False;True;False;
990;tt0469623;3877;72;28387;65;Things We Lost in the Fire;[18];['US'];2007;113;['Halle Berry', 'Benicio del Toro', 'David Duchovny', 'Alison Lohman', 'Omar Benson Miller', 'John Carroll Lynch', 'Alexis Llewellyn'];['Susanne Bier'];Things We Lost in the Fire;A recent widow invites her husband's troubled best friend to live with her and her two children. As he gradually turns his life around, he helps the family cope and confront their loss.;Hope comes with letting go.;JAwyB8kvvFM;/couKr5vrnhdhpoWa5h4yHWLWgkA.jpg;https://image.tmdb.org/t/p/original/couKr5vrnhdhpoWa5h4yHWLWgkA.jpg;13;False;False;True;False;
991;tt0034279;168613;51;93;0;They Meet Again;[18, 4];['US'];1941;69;['Jean Hersholt', 'Dorothy Lovett', 'Robert Baldwin', 'Maude Eburne', 'Neil Hamilton'];['Erle C. Kenton'];They Meet Again;Dr. Christian takes time out from his appointed rounds to help clear a bank teller of embezzlement charges.;;;;;0;False;False;True;False;
992;tt5730882;398287;71;602;68;They Call Us Monsters;[99];['US'];2016;82;['Jarad', 'Juan', 'Antonio'];['Ben Lear'];They Call Us Monsters;Behind the walls of the Compound, LA’s most violent juvenile offenders await their trials. To their advocates, they’re kids. To the system, they’re adults. To their victims, they’re monsters. Who are they to you?;;u7BQc1Lxm6g;/4rgmjlpPTpnJ9reETTefyQSAMGJ.jpg;https://image.tmdb.org/t/p/original/4rgmjlpPTpnJ9reETTefyQSAMGJ.jpg;15;False;False;True;False;
993;tt9893266;810019;49;120;0;These Streets We Haunt;[14];[];2021;115;['Alex Bowling', 'Sam Brooks', 'Milo Cunningham', 'Melissa Damas', 'Bobby Daniel', 'Faye Davis', 'Patrick Doughtie'];['Jason Cunningham'];These Streets We Haunt;Marcus, an artist who's lost his zeal for life, rents out his spare room to a young woman he begins to suspect is a comic book villain.;It takes a lot of trust to let a stranger in your house.;gEe1Ye4GBPk;/c5N9U6c3w3weVswDy9DlS1fvUiZ.jpg;https://image.tmdb.org/t/p/original/c5N9U6c3w3weVswDy9DlS1fvUiZ.jpg;-1;False;False;True;False;
994;tt0207156;59973;58;1060;66;These Old Broads;[35];['US'];2001;89;['Elizabeth Taylor', 'Debbie Reynolds', 'Shirley MacLaine', 'Joan Collins', 'Jonathan Silverman', 'Peter Graves', 'Gene Barry'];['Matthew Diamond'];These Old Broads;Network television executive Gavin hopes to reunite celebrated Hollywood stars Piper Grayson, Kate Westbourne, and Addie Holden in a TV special after their 1960s movie musical Boy Crazy is re-released. Though the three women share the same agent, Gavin's seemingly insurmountable obstacle is that they all cannot stand each other.;They swore they'd never work together again - their shocking reunion - still throwing tantrums, still stealing headlines, still making producers cry!;;/krlO5G3tuxEoBzG27TjKVxrGGbJ.jpg;https://image.tmdb.org/t/p/original/krlO5G3tuxEoBzG27TjKVxrGGbJ.jpg;15;False;False;True;False;
995;tt0025876;210527;68;66;100;There's Always Tomorrow;[18, 10749];['US'];1934;86;['Frank Morgan', 'Binnie Barnes', 'Lois Wilson', 'Robert Taylor', 'Louise Latimer', 'Maurice Murphy', 'Dick Winslow'];['Edward Sloman'];There's Always Tomorrow;Ignored by his ever-busy wife and children, a middle-aged businessman finds companionship with a former female employee.;;;/mB7tb14PT3z1FiNWaz3dvbcFNW1.jpg;https://image.tmdb.org/t/p/original/mB7tb14PT3z1FiNWaz3dvbcFNW1.jpg;16;False;False;True;False;
996;tt2091455;189098;32;783;50;The Zombie King;[35, 27];['GB'];2013;85;['Edward Furlong', 'Jennifer Chippindale', 'Seb Castang', 'Corey Feldman', 'George McCluskey', 'David McClelland', 'Michael Gamarano'];['Aidan Belizaire'];The Zombie King;Samuel Peters (Edward Furlong), once an ordinary man, dabbles in the laws of voodoo to bring his wife back from the grave. He soon encounters the God of malevolence ‘Kalfu’ (Corey Feldman), and makes a pact with him to destroy the underworld and bring chaos to earth. In return, he will become ‘The Zombie King’ and walk the earth for eternity with his late wife. But, as the ever growing horde of zombies begins to completely wipe out a countryside town, the Government set-up a perimeter around the town and employ a shoot-on-sight policy. Trapped within the town, the locals, an unlikely bunch of misfits, must fight for their lives and unite in order to survive. Can our heroes unravel the clues in time and survive or will The Zombie King and his horde of zombies rise on the night of the dark moon?;7 Souls, 7 Steps, 7 Days to Hell!;QRn2pGAFE78;/aQiY3TMwkcYhk7OlS4dHnuBmzNH.jpg;https://image.tmdb.org/t/p/original/aQiY3TMwkcYhk7OlS4dHnuBmzNH.jpg;16;False;False;True;False;
997;tt2502186;142295;14;374;40;The Yummy Gummy Search for Santa;[16, 12];['US'];2012;61;['Sonja Ball', 'Rick Jones', 'Bruce Dinsmore', 'Mike Paterson'];['Bernie Denk', 'Jurgen Korduletsch'];The Yummy Gummy Search for Santa;Join dancing internet sensation Gummibar in his first ever movie adventure! When Santa vanishes on Christmas Eve, Gummibar and his band of wacky, misfit friends shake their booties from the North Pole to the tropics on a madcap search. But when they discover Santa was abducted by a dance-crazed alien, the fate of Christmas morning rests in the hands -- and feet -- of our lovable green gummy bear!;;;/4O8XIt4wpbTkMoTz2V4PNeE7o3P.jpg;https://image.tmdb.org/t/p/original/4O8XIt4wpbTkMoTz2V4PNeE7o3P.jpg;3;False;False;True;False;
998;tt0053461;18447;54;270;64;The Young Land;[12, 18, 36];['US'];1959;89;"['Patrick Wayne', 'Yvonne Craig', 'Dennis Hopper', ""Dan O'Herlihy"", 'Roberto De La Madrid', 'Cliff Ketchum', 'Pedro Gonzalez Gonzalez']";['Ted Tetzlaff'];The Young Land;An American gunslinger kills a Mexican man in California immediately after the Mexican-American war. The killer is arrested and put on trial for murder with the Hispanic population waiting to learn of American justice.;;;/vMWBaen26ev6TZGMaTaI9VOtaag.jpg;https://image.tmdb.org/t/p/original/vMWBaen26ev6TZGMaTaI9VOtaag.jpg;10;False;False;True;False;
999;tt5039578;433448;57;1478;59;The Year of Spectacular Men;[35, 18, 10749];['US'];2018;102;['Madelyn Deutch', 'Zoey Deutch', 'Lea Thompson', 'Melissa Bolona', 'Avan Jogia', 'Nicholas Braun', 'Brandon T. Jackson'];['Lea Thompson'];The Year of Spectacular Men;In the year after graduating college, Izzy struggles to navigate the seemingly incessant failures of adulthood, the reality of a substandard dating pool and a debilitating fear of top-sheets, all in between X-Files marathons. Comically unsuccessful in love over the course the year, including five half-hearted relationships with astoundingly self-centered men, Izzy resigns herself to the support of her mother and sister, who are struggling with their own relationship problems. Seeing herself in them, Izzy gradually gains the confidence to be honest and vulnerable.;Quarter-life crisis. Full-on issues.;ug_4uS0GWmU;/kOIfl8eBQxqMkFjERyno7EFYCdj.jpg;https://image.tmdb.org/t/p/original/kOIfl8eBQxqMkFjERyno7EFYCdj.jpg;15;False;False;True;False;
1000;tt10640760;814613;41;172;0;The Wrong Path;[53];[];2021;87;['C. Thomas Howell', 'Drew Moerlein', 'Abigail Hawk', 'Gene Gabriel', 'Artie Pasquale', 'Vincent Oddo', 'Sal Rendino'];[];The Wrong Path;A small town electrician with anger issues gets extreme therapy from a noted Pyschiatrist, Dr. Eric Peselowe, but is soon framed for a robbery and then a murder. Even with the help of Dr. Peselowe's female assistant Bonnie, he soon learns to trust no one but himself and becomes entrapped in a web of deceit, greed and corruption.;;;/xy2rfCIbXmqCrQdE5Os0sDNK65g.jpg;https://image.tmdb.org/t/p/original/xy2rfCIbXmqCrQdE5Os0sDNK65g.jpg;14;False;False;True;False;
