source,target,value
tt1327773,tt5686132,1.5384615384615385
tt1327773,tt0088939,1.5384615384615385
tt1327773,tt8399720,1.5384615384615385
tt5686132,tt0088939,1.5384615384615385
tt5686132,tt8399720,1.5384615384615385
tt0088939,tt8399720,1.5384615384615385
tt4572792,tt6317656,1.5384615384615385
tt4572792,tt5690810,1.5384615384615385
tt4572792,tt0298130,1.5384615384615385
tt6317656,tt5690810,1.5384615384615385
tt6317656,tt0298130,1.5384615384615385
tt5690810,tt0298130,1.5384615384615385
tt4572792,tt1334102,1.5384615384615385
tt4572792,tt1170358,1.5384615384615385
tt4572792,tt2310332,1.5384615384615385
tt1334102,tt1170358,1.5384615384615385
tt1334102,tt2310332,1.5384615384615385
tt8130904,tt2624704,1.5384615384615385
tt0080453,tt3197274,1.5384615384615385
tt2132285,tt1623288,1.5384615384615385
tt2132285,tt1436562,1.5384615384615385
tt2132285,tt1758830,1.5384615384615385
tt2132285,tt0115798,1.5384615384615385
tt2132285,tt0405422,1.5384615384615385
tt1623288,tt1436562,1.5384615384615385
tt1623288,tt1758830,1.5384615384615385
tt1623288,tt0115798,1.5384615384615385
tt1623288,tt0405422,1.5384615384615385
tt1436562,tt1758830,1.5384615384615385
tt1436562,tt0115798,1.5384615384615385
tt1436562,tt0405422,1.6666666666666665
tt1758830,tt0115798,1.5384615384615385
tt0115798,tt0405422,1.5384615384615385
tt1931435,tt5125894,1.5384615384615385
tt1931435,tt0430650,1.5384615384615385
tt1931435,tt0087629,1.5384615384615385
tt1931435,tt0084675,1.5384615384615385
tt1931435,tt0082979,1.5384615384615385
tt1931435,tt0087751,1.5384615384615385
tt5125894,tt0430650,1.5384615384615385
tt5125894,tt0087629,1.5384615384615385
tt5125894,tt0084675,1.5384615384615385
tt5125894,tt0082979,1.5384615384615385
tt5125894,tt0087751,1.5384615384615385
tt0430650,tt0087629,1.5384615384615385
tt0430650,tt0084675,1.5384615384615385
tt0430650,tt0082979,1.5384615384615385
tt0430650,tt0087751,1.5384615384615385
tt0087629,tt0084675,1.5384615384615385
tt0087629,tt0082979,1.5384615384615385
tt0087629,tt0087751,1.5384615384615385
tt0084675,tt0082979,1.5384615384615385
tt0084675,tt0087751,1.5384615384615385
tt0082979,tt0087751,1.6666666666666665
tt4807408,tt3661394,1.5384615384615385
tt4807408,tt1727388,1.5384615384615385
tt4807408,tt0371724,1.5384615384615385
tt3661394,tt1727388,1.5384615384615385
tt1727388,tt0371724,1.5384615384615385
tt4807408,tt0464196,1.5384615384615385
tt4807408,tt4156972,1.5384615384615385
tt4807408,tt1186370,1.5384615384615385
tt4807408,tt0106223,1.5384615384615385
tt4807408,tt0118113,1.5384615384615385
tt4807408,tt0934706,1.5384615384615385
tt4156972,tt1186370,1.5384615384615385
tt4156972,tt0106223,1.5384615384615385
tt4156972,tt0118113,1.5384615384615385
tt4156972,tt0934706,1.5384615384615385
tt1186370,tt0106223,1.5384615384615385
tt1186370,tt0118113,1.5384615384615385
tt1186370,tt0934706,1.5384615384615385
tt0106223,tt0118113,1.5384615384615385
tt0106223,tt0934706,1.5384615384615385
tt0118113,tt0934706,1.5384615384615385
tt4807408,tt2788732,1.5384615384615385
tt4807408,tt5125894,1.5384615384615385
tt4807408,tt0146984,1.5384615384615385
tt4807408,tt0092214,1.5384615384615385
tt4807408,tt0111438,1.5384615384615385
tt4807408,tt0120036,1.5384615384615385
tt4807408,tt1000771,1.5384615384615385
tt5125894,tt0146984,1.5384615384615385
tt5125894,tt0092214,1.5384615384615385
tt5125894,tt0111438,1.5384615384615385
tt5125894,tt0120036,1.5384615384615385
tt5125894,tt1000771,1.5384615384615385
tt0146984,tt0092214,1.5384615384615385
tt0146984,tt0111438,1.5384615384615385
tt0146984,tt0120036,1.5384615384615385
tt0146984,tt1000771,1.5384615384615385
tt0092214,tt0111438,1.5384615384615385
tt0092214,tt0120036,1.5384615384615385
tt0092214,tt1000771,1.5384615384615385
tt0111438,tt0120036,1.5384615384615385
tt0111438,tt1000771,1.5384615384615385
tt0120036,tt1000771,1.5384615384615385
tt5592248,tt0122718,1.5384615384615385
tt5592248,tt1389137,1.5384615384615385
tt5592248,tt3203606,1.5384615384615385
tt5592248,tt1974419,1.5384615384615385
tt5592248,tt1650062,1.5384615384615385
tt5592248,tt0831884,1.5384615384615385
tt1389137,tt3203606,1.5384615384615385
tt1389137,tt1974419,1.5384615384615385
tt1389137,tt1650062,1.5384615384615385
tt1389137,tt0831884,1.5384615384615385
tt3203606,tt1974419,1.5384615384615385
tt3203606,tt1389137,1.5384615384615385
tt3203606,tt1650062,1.5384615384615385
tt3203606,tt0831884,1.5384615384615385
tt1974419,tt1389137,1.5384615384615385
tt1974419,tt1650062,1.5384615384615385
tt1974419,tt0831884,1.5384615384615385
tt1650062,tt0831884,1.5384615384615385
tt5592248,tt2788732,1.5384615384615385
tt5592248,tt1762399,1.5384615384615385
tt3445270,tt0118113,1.5384615384615385
tt0200465,tt1904996,1.5384615384615385
tt0200465,tt0208092,1.5384615384615385
tt0200465,tt0499556,1.5384615384615385
tt0200465,tt0388482,1.5384615384615385
tt0200465,tt0293662,1.5384615384615385
tt1904996,tt0208092,1.5384615384615385
tt1904996,tt0499556,1.5384615384615385
tt1904996,tt0388482,1.5384615384615385
tt1904996,tt0293662,1.5384615384615385
tt0208092,tt0499556,1.5384615384615385
tt0208092,tt0388482,1.6666666666666665
tt0208092,tt0293662,1.5384615384615385
tt0499556,tt0388482,1.5384615384615385
tt0499556,tt0293662,1.5384615384615385
tt0200465,tt7615302,1.5384615384615385
tt0200465,tt2718440,1.5384615384615385
tt7615302,tt2718440,1.5384615384615385
tt0200465,tt1727358,1.5384615384615385
tt4400994,tt0210358,1.5384615384615385
tt4400994,tt0124315,1.5384615384615385
tt4400994,tt2388986,1.5384615384615385
tt0210358,tt0124315,1.5384615384615385
tt0210358,tt2388986,1.5384615384615385
tt0124315,tt2388986,1.5384615384615385
tt4400994,tt1059836,1.5384615384615385
tt4400994,tt0335345,1.5384615384615385
tt4400994,tt0462465,1.5384615384615385
tt1059836,tt0335345,1.5384615384615385
tt1059836,tt0462465,1.5384615384615385
tt0335345,tt0462465,1.5384615384615385
tt4400994,tt1778924,1.5384615384615385
tt4400994,tt0165854,1.5384615384615385
tt4400994,tt0257850,1.5384615384615385
tt1778924,tt0165854,1.5384615384615385
tt1778924,tt0257850,1.5384615384615385
tt0165854,tt0257850,1.5384615384615385
tt6412452,tt0331632,1.5384615384615385
tt6412452,tt1018765,1.5384615384615385
tt6412452,tt1486834,1.5384615384615385
tt6412452,tt5462602,1.5384615384615385
tt6412452,tt4550420,1.5384615384615385
tt1018765,tt1486834,1.5384615384615385
tt1018765,tt5462602,1.5384615384615385
tt1018765,tt4550420,1.5384615384615385
tt1486834,tt5462602,1.5384615384615385
tt1486834,tt4550420,1.5384615384615385
tt5462602,tt4550420,1.5384615384615385
tt6412452,tt0477139,1.5384615384615385
tt6412452,tt1037705,1.5384615384615385
tt0477139,tt1037705,1.5384615384615385
tt3691740,tt2338424,1.5384615384615385
tt3691740,tt5390066,1.5384615384615385
tt3691740,tt0840361,1.5384615384615385
tt2338424,tt5390066,1.6666666666666665
tt2338424,tt0840361,1.5384615384615385
tt5390066,tt0840361,1.5384615384615385
tt3691740,tt1571249,1.5384615384615385
tt3691740,tt2398249,1.5384615384615385
tt1571249,tt2398249,1.5384615384615385
tt3691740,tt1412386,1.5384615384615385
tt3691740,tt2132485,1.5384615384615385
tt3691740,tt0082416,1.5384615384615385
tt1412386,tt2132485,1.5384615384615385
tt1412386,tt0082416,1.5384615384615385
tt2132485,tt0082416,1.5384615384615385
tt5952468,tt8488126,2.2222222222222223
tt1655442,tt2865120,1.5384615384615385
tt1655442,tt3203606,1.5384615384615385
tt1655442,tt0086397,1.5384615384615385
tt1655442,tt0093822,1.5384615384615385
tt1655442,tt0283426,1.5384615384615385
tt1655442,tt0120917,1.5384615384615385
tt1655442,tt1132623,1.5384615384615385
tt1655442,tt0092654,1.5384615384615385
tt1655442,tt0811080,1.5384615384615385
tt2865120,tt3203606,1.5384615384615385
tt2865120,tt0086397,1.5384615384615385
tt2865120,tt1655442,1.5384615384615385
tt2865120,tt0093822,1.5384615384615385
tt2865120,tt0283426,1.5384615384615385
tt2865120,tt0120917,1.5384615384615385
tt2865120,tt1132623,1.5384615384615385
tt2865120,tt0092654,1.5384615384615385
tt2865120,tt0811080,1.5384615384615385
tt3203606,tt0086397,1.5384615384615385
tt3203606,tt1655442,1.5384615384615385
tt3203606,tt0093822,1.5384615384615385
tt3203606,tt0283426,1.5384615384615385
tt3203606,tt0120917,1.5384615384615385
tt3203606,tt1132623,1.5384615384615385
tt3203606,tt0092654,1.5384615384615385
tt3203606,tt0811080,1.5384615384615385
tt0086397,tt1655442,1.5384615384615385
tt0086397,tt0093822,1.5384615384615385
tt0086397,tt0283426,1.5384615384615385
tt0086397,tt0120917,1.5384615384615385
tt0086397,tt1132623,1.5384615384615385
tt0086397,tt0092654,1.5384615384615385
tt0086397,tt0811080,1.5384615384615385
tt0093822,tt0283426,1.5384615384615385
tt0093822,tt0120917,1.5384615384615385
tt0093822,tt1132623,1.5384615384615385
tt0093822,tt0092654,1.5384615384615385
tt0093822,tt0811080,1.5384615384615385
tt0283426,tt0120917,1.5384615384615385
tt0283426,tt1132623,1.5384615384615385
tt0283426,tt0092654,1.5384615384615385
tt0283426,tt0811080,1.5384615384615385
tt0120917,tt1132623,1.5384615384615385
tt0120917,tt0092654,1.5384615384615385
tt0120917,tt0811080,1.5384615384615385
tt1132623,tt0092654,1.5384615384615385
tt0092654,tt0811080,1.5384615384615385
tt1655442,tt0102609,1.5384615384615385
tt1655442,tt1116186,1.5384615384615385
tt1655442,tt8045906,1.5384615384615385
tt1655442,tt0265662,1.5384615384615385
tt8045906,tt1655442,1.5384615384615385
tt8045906,tt0265662,1.5384615384615385
tt11378154,tt0120036,1.4285714285714284
tt11378154,tt0089907,1.4285714285714284
tt11378154,tt0042895,1.3333333333333333
tt11378154,tt0089893,1.3333333333333333
tt0042895,tt0089907,1.3333333333333333
tt0042895,tt0089893,1.3333333333333333
tt0089907,tt0089893,1.3333333333333333
tt3960240,tt5750534,1.5384615384615385
tt3960240,tt2933474,1.5384615384615385
tt3960240,tt0160797,1.5384615384615385
tt3960240,tt0437777,1.5384615384615385
tt0160797,tt0437777,1.5384615384615385
tt11697484,tt8523028,1.5384615384615385
tt11697484,tt0277371,1.5384615384615385
tt1932718,tt0484111,1.5384615384615385
tt1932718,tt0346156,1.5384615384615385
tt1932718,tt0117283,1.5384615384615385
tt1932718,tt0138097,1.5384615384615385
tt0484111,tt0346156,1.5384615384615385
tt0484111,tt0264150,1.5384615384615385
tt0484111,tt0117283,1.5384615384615385
tt0484111,tt0138097,1.5384615384615385
tt0346156,tt0264150,1.5384615384615385
tt0346156,tt0117283,1.5384615384615385
tt0346156,tt0138097,1.5384615384615385
tt0264150,tt0117283,1.5384615384615385
tt0264150,tt0138097,1.5384615384615385
tt0117283,tt0138097,1.5384615384615385
tt1932718,tt1031969,1.5384615384615385
tt1932718,tt1389137,1.5384615384615385
tt1932718,tt0283003,1.5384615384615385
tt1932718,tt0477139,1.5384615384615385
tt1389137,tt0283003,1.5384615384615385
tt1389137,tt0477139,1.5384615384615385
tt0283003,tt1389137,1.5384615384615385
tt0283003,tt0477139,1.5384615384615385
tt1720254,tt0811066,1.5384615384615385
tt0314353,tt0896872,1.5384615384615385
tt0314353,tt0335345,1.5384615384615385
tt0314353,tt0963966,1.5384615384615385
tt0314353,tt0355295,1.5384615384615385
tt0896872,tt0335345,1.5384615384615385
tt0896872,tt0963966,1.5384615384615385
tt0896872,tt0355295,1.5384615384615385
tt0335345,tt0963966,1.5384615384615385
tt0335345,tt0355295,1.5384615384615385
tt0963966,tt0355295,1.5384615384615385
tt0314353,tt4616250,1.5384615384615385
tt0314353,tt0092656,1.5384615384615385
tt0314353,tt0095889,1.5384615384615385
tt0092656,tt0095889,1.5384615384615385
tt0372588,tt0448120,1.5384615384615385
tt4357394,tt6542108,1.5384615384615385
tt4357394,tt2911674,1.5384615384615385
tt4357394,tt2938956,1.5384615384615385
tt4357394,tt2290553,1.5384615384615385
tt6542108,tt2911674,1.5384615384615385
tt6542108,tt2938956,1.5384615384615385
tt6542108,tt2290553,1.5384615384615385
tt2911674,tt2938956,1.5384615384615385
tt2911674,tt2290553,1.5384615384615385
tt2938956,tt2290553,1.5384615384615385
tt1422032,tt1422032,3.333333333333333
tt1639084,tt0858479,1.5384615384615385
tt1639084,tt1869716,1.5384615384615385
tt0858479,tt1869716,1.5384615384615385
tt1639084,tt2404465,1.5384615384615385
tt1639084,tt3583382,1.5384615384615385
tt1639084,tt1727388,1.5384615384615385
tt1639084,tt0119951,1.5384615384615385
tt2404465,tt3583382,1.5384615384615385
tt2404465,tt1727388,1.5384615384615385
tt2404465,tt0119951,1.5384615384615385
tt3583382,tt1727388,1.5384615384615385
tt3583382,tt0119951,1.5384615384615385
tt1727388,tt0119951,1.5384615384615385
tt1639084,tt5867314,1.5384615384615385
tt1639084,tt10515852,1.5384615384615385
tt0415306,tt1790886,1.5384615384615385
tt0415306,tt0167427,1.5384615384615385
tt0415306,tt0839980,1.5384615384615385
tt0838283,tt1790886,1.5384615384615385
tt0838283,tt0167427,1.5384615384615385
tt0838283,tt0839980,1.5384615384615385
tt1790886,tt0167427,1.5384615384615385
tt1790886,tt0839980,1.5384615384615385
tt0167427,tt0839980,1.5384615384615385
tt0415306,tt1242460,1.5384615384615385
tt0415306,tt1772341,1.5384615384615385
tt0415306,tt5848272,1.5384615384615385
tt0415306,tt0110997,1.5384615384615385
tt0415306,tt0177971,1.5384615384615385
tt0415306,tt0338751,1.5384615384615385
tt0838283,tt1242460,1.5384615384615385
tt0838283,tt1772341,1.5384615384615385
tt0838283,tt5848272,1.5384615384615385
tt0838283,tt0110997,1.5384615384615385
tt0838283,tt0177971,1.5384615384615385
tt0838283,tt0338751,1.5384615384615385
tt1242460,tt1772341,1.5384615384615385
tt1242460,tt5848272,1.5384615384615385
tt1242460,tt0110997,1.5384615384615385
tt1242460,tt0177971,1.5384615384615385
tt1242460,tt0338751,1.5384615384615385
tt1772341,tt0110997,1.5384615384615385
tt1772341,tt0177971,1.5384615384615385
tt1772341,tt0338751,1.5384615384615385
tt5848272,tt0110997,1.5384615384615385
tt5848272,tt0177971,1.5384615384615385
tt5848272,tt0338751,1.5384615384615385
tt0110997,tt0177971,1.5384615384615385
tt0110997,tt0338751,1.5384615384615385
tt0177971,tt0338751,1.5384615384615385
tt0415306,tt0910936,1.5384615384615385
tt0415306,tt1285309,1.5384615384615385
tt0415306,tt0112572,1.5384615384615385
tt0415306,tt0265459,1.5384615384615385
tt0910936,tt1285309,1.5384615384615385
tt0910936,tt0112572,1.5384615384615385
tt0910936,tt0265459,1.5384615384615385
tt1285309,tt0112572,1.5384615384615385
tt1285309,tt0265459,1.5384615384615385
tt0112572,tt0265459,1.5384615384615385
tt9252508,tt11327514,1.5384615384615385
tt9252508,tt0243585,1.5384615384615385
tt9252508,tt0489282,1.5384615384615385
tt9252508,tt1979388,1.5384615384615385
tt9252508,tt0128853,1.5384615384615385
tt11327514,tt0243585,1.5384615384615385
tt11327514,tt0489282,1.5384615384615385
tt11327514,tt1979388,1.5384615384615385
tt11327514,tt0128853,1.5384615384615385
tt0243585,tt0489282,1.5384615384615385
tt0243585,tt1979388,1.5384615384615385
tt0243585,tt0128853,1.5384615384615385
tt0489282,tt1979388,1.5384615384615385
tt0489282,tt0128853,1.5384615384615385
tt1979388,tt0128853,1.5384615384615385
tt1135084,tt1911662,1.5384615384615385
tt1135084,tt0139699,1.5384615384615385
tt1135084,tt0232500,1.5384615384615385
tt1135084,tt0160862,1.5384615384615385
tt1911662,tt0139699,1.5384615384615385
tt1911662,tt0232500,1.5384615384615385
tt1911662,tt0160862,1.5384615384615385
tt0139699,tt0232500,1.5384615384615385
tt0139699,tt0160862,1.5384615384615385
tt0232500,tt0160862,1.5384615384615385
tt1135084,tt0092656,1.5384615384615385
tt1135084,tt0086066,1.5384615384615385
tt0092656,tt0086066,1.5384615384615385
tt1135084,tt0469641,1.5384615384615385
tt1135084,tt3583382,1.5384615384615385
tt1135084,tt0265662,1.5384615384615385
tt1135084,tt0329691,1.5384615384615385
tt1135084,tt1386697,1.5384615384615385
tt0469641,tt3583382,1.5384615384615385
tt0469641,tt0265662,1.5384615384615385
tt0469641,tt0329691,1.5384615384615385
tt0469641,tt1386697,1.5384615384615385
tt3583382,tt0265662,1.5384615384615385
tt3583382,tt0329691,1.5384615384615385
tt3583382,tt1386697,1.5384615384615385
tt0265662,tt0329691,1.5384615384615385
tt0265662,tt1386697,1.5384615384615385
tt0329691,tt1386697,1.5384615384615385
tt1135084,tt0775539,1.5384615384615385
tt1135084,tt1552224,1.5384615384615385
tt1135084,tt0121766,1.5384615384615385
tt1135084,tt0121765,1.5384615384615385
tt1552224,tt0121766,1.5384615384615385
tt1552224,tt0121765,1.5384615384615385
tt6598626,tt7260048,1.5384615384615385
tt6598626,tt0276033,1.5384615384615385
tt9016974,tt1637706,1.5384615384615385
tt9016974,tt7681186,2.2222222222222223
tt10731768,tt1403241,1.5384615384615385
tt10731768,tt0210358,1.5384615384615385
tt10731768,tt1411697,1.5384615384615385
tt10731768,tt1119646,1.5384615384615385
tt2380564,tt0167427,1.5384615384615385
tt0423294,tt0388980,1.5384615384615385
tt0423294,tt0418279,1.5384615384615385
tt0388980,tt0418279,1.5384615384615385
tt0423294,tt0091886,1.5384615384615385
tt0423294,tt1925479,1.5384615384615385
tt0423294,tt0110656,1.6666666666666665
tt0091886,tt1925479,1.5384615384615385
tt0091886,tt0110656,1.6666666666666665
tt1925479,tt0110656,1.6666666666666665
tt0423294,tt7322864,1.5384615384615385
tt0423294,tt2403029,1.5384615384615385
tt0423294,tt1544572,1.5384615384615385
tt0423294,tt0276033,1.5384615384615385
tt0423294,tt2617456,1.5384615384615385
tt0423294,tt2586070,1.5384615384615385
tt0423294,tt3919322,1.5384615384615385
tt7322864,tt2403029,1.5384615384615385
tt7322864,tt0276033,1.5384615384615385
tt7322864,tt2617456,1.5384615384615385
tt7322864,tt2586070,1.5384615384615385
tt7322864,tt3919322,1.5384615384615385
tt2403029,tt1544572,1.5384615384615385
tt2403029,tt0276033,1.5384615384615385
tt2403029,tt2617456,1.5384615384615385
tt2403029,tt2586070,1.5384615384615385
tt2403029,tt3919322,1.5384615384615385
tt1544572,tt0276033,1.5384615384615385
tt1544572,tt2617456,1.5384615384615385
tt1544572,tt2586070,1.5384615384615385
tt1544572,tt3919322,1.5384615384615385
tt0276033,tt2617456,1.5384615384615385
tt0276033,tt2586070,1.5384615384615385
tt0276033,tt3919322,1.5384615384615385
tt2617456,tt2586070,1.5384615384615385
tt2617456,tt3919322,1.5384615384615385
tt4110388,tt7841496,1.5384615384615385
tt3077214,tt0133152,1.5384615384615385
tt3077214,tt0120520,1.5384615384615385
tt3077214,tt0438488,1.5384615384615385
tt3077214,tt5164214,1.5384615384615385
tt0133152,tt0120520,1.5384615384615385
tt0133152,tt0438488,1.5384615384615385
tt0133152,tt5164214,1.5384615384615385
tt0120520,tt0438488,1.5384615384615385
tt0120520,tt5164214,1.5384615384615385
tt0438488,tt5164214,1.5384615384615385
tt3077214,tt0241025,1.5384615384615385
tt3077214,tt1709143,1.5384615384615385
tt0241025,tt1709143,1.5384615384615385
tt5773986,tt0095977,1.5384615384615385
tt5773986,tt0072272,1.5384615384615385
tt0095977,tt0072272,1.5384615384615385
tt0164912,tt8743064,1.5384615384615385
tt8743064,tt0243585,1.5384615384615385
tt8743064,tt0164912,1.5384615384615385
tt0164912,tt0120131,1.5384615384615385
tt0164912,tt0350194,1.5384615384615385
tt0164912,tt0115685,1.5384615384615385
tt0164912,tt0119715,1.5384615384615385
tt0243585,tt0120131,1.5384615384615385
tt0243585,tt0350194,1.5384615384615385
tt0243585,tt0115685,1.5384615384615385
tt0243585,tt0119715,1.5384615384615385
tt0120131,tt0350194,1.5384615384615385
tt0120131,tt0115685,1.5384615384615385
tt0120131,tt0119715,1.5384615384615385
tt0350194,tt0115685,1.5384615384615385
tt0350194,tt0119715,1.5384615384615385
tt0115685,tt0119715,1.5384615384615385
tt0164912,tt0090196,1.5384615384615385
tt0164912,tt0103074,1.5384615384615385
tt0090196,tt0243585,1.5384615384615385
tt0090196,tt0164912,1.5384615384615385
tt0090196,tt0103074,1.5384615384615385
tt0243585,tt0103074,1.5384615384615385
tt0164912,tt0361089,1.5384615384615385
tt0164912,tt6439020,1.5384615384615385
tt0243585,tt0361089,1.5384615384615385
tt0243585,tt6439020,1.5384615384615385
tt0361089,tt6439020,1.5384615384615385
tt0083131,tt3164256,1.5384615384615385
tt0083131,tt0181739,1.5384615384615385
tt0083131,tt0362270,1.5384615384615385
tt0083131,tt0128445,1.5384615384615385
tt0083131,tt3040964,1.5384615384615385
tt3164256,tt0181739,1.5384615384615385
tt3164256,tt0362270,1.5384615384615385
tt3164256,tt0128445,1.5384615384615385
tt3164256,tt3040964,1.5384615384615385
tt0181739,tt0362270,1.5384615384615385
tt0181739,tt0128445,1.5384615384615385
tt0181739,tt3040964,1.5384615384615385
tt0362270,tt3040964,1.5384615384615385
tt0128445,tt3040964,1.5384615384615385
tt0083131,tt0054209,1.6666666666666665
tt0083131,tt0101625,1.6666666666666665
tt0083131,tt0093640,1.5384615384615385
tt0083131,tt0094291,1.5384615384615385
tt0101625,tt0093640,1.5384615384615385
tt0101625,tt0094291,1.5384615384615385
tt0093640,tt0094291,1.5384615384615385
tt0088194,tt3203606,1.5384615384615385
tt0088194,tt0092656,1.5384615384615385
tt0088194,tt1028576,1.5384615384615385
tt0088194,tt0177971,1.5384615384615385
tt3203606,tt0092656,1.5384615384615385
tt3203606,tt1028576,1.5384615384615385
tt3203606,tt0177971,1.5384615384615385
tt0092656,tt1028576,1.5384615384615385
tt0092656,tt0177971,1.5384615384615385
tt1028576,tt0177971,1.5384615384615385
tt9203694,tt2235372,2.0
tt2080374,tt1446714,1.5384615384615385
tt2080374,tt1270798,1.5384615384615385
tt2080374,tt1877832,1.5384615384615385
tt2080374,tt3385516,1.5384615384615385
tt1446714,tt1270798,1.5384615384615385
tt1446714,tt1877832,1.5384615384615385
tt1446714,tt3385516,1.5384615384615385
tt1270798,tt1877832,1.8181818181818183
tt1270798,tt3385516,2.0
tt2080374,tt0473705,1.5384615384615385
tt2080374,tt0367089,1.5384615384615385
tt2080374,tt0091983,1.5384615384615385
tt2080374,tt0111257,1.5384615384615385
tt2080374,tt0482603,1.5384615384615385
tt0473705,tt0367089,1.5384615384615385
tt0473705,tt0091983,1.5384615384615385
tt0473705,tt0111257,1.5384615384615385
tt0473705,tt0482603,1.5384615384615385
tt0367089,tt0091983,1.5384615384615385
tt0367089,tt0111257,1.5384615384615385
tt0367089,tt0482603,1.5384615384615385
tt0091983,tt0111257,1.5384615384615385
tt0091983,tt0482603,1.5384615384615385
tt0111257,tt0482603,1.5384615384615385
tt2080374,tt3203606,1.5384615384615385
tt2080374,tt1596345,1.5384615384615385
tt3203606,tt1596345,1.5384615384615385
tt2080374,tt0796302,1.5384615384615385
tt0838283,tt0398375,1.5384615384615385
tt0838283,tt0094332,1.5384615384615385
tt0838283,tt0091472,1.5384615384615385
tt0398375,tt0094332,1.5384615384615385
tt0398375,tt0091472,1.5384615384615385
tt0094332,tt0091472,1.5384615384615385
tt0838283,tt1637706,1.5384615384615385
tt0838283,tt1723121,1.5384615384615385
tt1637706,tt1723121,1.5384615384615385
tt0838283,tt7284204,1.5384615384615385
tt0838283,tt4550420,1.5384615384615385
tt0473705,tt0114857,1.5384615384615385
tt0473705,tt10059518,1.5384615384615385
tt0473705,tt0494864,1.5384615384615385
tt0473705,tt1837709,1.5384615384615385
tt0473705,tt1458175,1.5384615384615385
tt0473705,tt1258972,1.5384615384615385
tt0114857,tt10059518,1.5384615384615385
tt0114857,tt0494864,1.5384615384615385
tt0114857,tt1837709,1.5384615384615385
tt0114857,tt1458175,1.5384615384615385
tt0114857,tt1258972,1.5384615384615385
tt10059518,tt0494864,1.5384615384615385
tt10059518,tt1837709,1.5384615384615385
tt10059518,tt1458175,1.5384615384615385
tt10059518,tt1258972,1.5384615384615385
tt0494864,tt1837709,1.5384615384615385
tt0494864,tt1458175,1.5384615384615385
tt0494864,tt1258972,1.5384615384615385
tt1837709,tt1458175,1.5384615384615385
tt1837709,tt1258972,1.5384615384615385
tt1458175,tt1258972,1.6666666666666665
tt0473705,tt1754656,1.5384615384615385
tt0473705,tt0396269,1.5384615384615385
tt0473705,tt0332280,1.5384615384615385
tt0473705,tt1515091,1.5384615384615385
tt0473705,tt0988045,1.5384615384615385
tt1754656,tt0396269,1.5384615384615385
tt1754656,tt0332280,1.5384615384615385
tt1754656,tt1515091,1.5384615384615385
tt1754656,tt0988045,1.5384615384615385
tt0396269,tt0332280,1.5384615384615385
tt0396269,tt1515091,1.5384615384615385
tt0396269,tt0988045,1.5384615384615385
tt0332280,tt1515091,1.5384615384615385
tt0332280,tt0988045,1.5384615384615385
tt0473705,tt0093779,1.5384615384615385
tt0473705,tt1568346,1.5384615384615385
tt0473705,tt7126948,1.5384615384615385
tt0473705,tt0451279,1.5384615384615385
tt0473705,tt0968264,1.5384615384615385
tt0093779,tt1568346,1.5384615384615385
tt0093779,tt7126948,1.5384615384615385
tt0093779,tt0451279,1.5384615384615385
tt0093779,tt0968264,1.5384615384615385
tt1568346,tt0093779,1.5384615384615385
tt1568346,tt7126948,1.5384615384615385
tt1568346,tt0451279,1.5384615384615385
tt1568346,tt0968264,1.5384615384615385
tt7126948,tt0968264,1.5384615384615385
tt0451279,tt0968264,1.5384615384615385
tt0335438,tt12882062,1.5384615384615385
tt0335438,tt0120788,1.6666666666666665
tt0335438,tt0115798,1.5384615384615385
tt12882062,tt0120788,1.5384615384615385
tt12882062,tt0115798,1.5384615384615385
tt0120788,tt0115798,1.5384615384615385
tt0335438,tt0362270,1.5384615384615385
tt0335438,tt1053810,1.5384615384615385
tt0335438,tt0184894,1.5384615384615385
tt0335438,tt0300471,1.5384615384615385
tt0335438,tt0396269,1.6666666666666665
tt0335438,tt2234155,1.6666666666666665
tt0362270,tt1053810,1.5384615384615385
tt0362270,tt0184894,1.5384615384615385
tt0362270,tt0300471,1.5384615384615385
tt0362270,tt0120788,1.5384615384615385
tt0362270,tt0396269,1.5384615384615385
tt0362270,tt2234155,1.5384615384615385
tt1053810,tt0184894,1.5384615384615385
tt1053810,tt0300471,1.5384615384615385
tt1053810,tt0120788,1.5384615384615385
tt1053810,tt0396269,1.5384615384615385
tt1053810,tt2234155,1.5384615384615385
tt0184894,tt0120788,1.5384615384615385
tt0184894,tt1053810,1.5384615384615385
tt0184894,tt0396269,1.5384615384615385
tt0184894,tt2234155,1.5384615384615385
tt0300471,tt0120788,1.5384615384615385
tt0300471,tt1053810,1.5384615384615385
tt0300471,tt2234155,1.5384615384615385
tt0120788,tt1053810,1.5384615384615385
tt0120788,tt0396269,1.5384615384615385
tt0120788,tt2234155,1.5384615384615385
tt0396269,tt2234155,1.6666666666666665
tt0335438,tt0290332,1.5384615384615385
tt0335438,tt2062996,1.5384615384615385
tt0335438,tt0376105,1.5384615384615385
tt0290332,tt2062996,1.8181818181818183
tt0290332,tt0376105,1.5384615384615385
tt2062996,tt0376105,1.5384615384615385
tt0335438,tt0119567,1.5384615384615385
tt0335438,tt0117802,1.5384615384615385
tt0396269,tt0119567,1.5384615384615385
tt0396269,tt0117802,1.5384615384615385
tt0119567,tt2234155,1.5384615384615385
tt0119567,tt0117802,1.5384615384615385
tt2234155,tt0117802,1.5384615384615385
