source,target,value
tt2255934,tt8239946,1.5384615384615385
tt8108198,tt5310090,1.5384615384615385
tt10696882,tt8884336,1.5384615384615385
tt8721424,tt1285016,1.5384615384615385
tt8721424,tt14731142,1.5384615384615385
tt3171832,tt4859168,1.5384615384615385
tt3171832,tt4682266,1.5384615384615385
tt4859168,tt4682266,1.5384615384615385
tt3171832,tt0337697,1.5384615384615385
tt3171832,tt0160429,1.5384615384615385
tt3171832,tt0293508,1.5384615384615385
tt3171832,tt0274558,1.5384615384615385
tt0337697,tt0160429,1.5384615384615385
tt0337697,tt0293508,1.5384615384615385
tt0337697,tt0274558,1.5384615384615385
tt0160429,tt0293508,1.5384615384615385
tt0160429,tt0274558,1.5384615384615385
tt0293508,tt0274558,1.5384615384615385
tt3171832,tt1361336,1.5384615384615385
tt0083365,tt0074483,1.5384615384615385
tt0083365,tt4687464,1.5384615384615385
tt0443706,tt7043012,1.5384615384615385
tt0443706,tt0842926,1.5384615384615385
tt0443706,tt0264150,1.5384615384615385
tt0443706,tt1684226,1.5384615384615385
tt0842926,tt0264150,1.5384615384615385
tt0842926,tt1684226,1.5384615384615385
tt0264150,tt1684226,1.5384615384615385
tt0443706,tt0090213,1.5384615384615385
tt0443706,tt0120873,1.5384615384615385
tt0090213,tt0120873,1.5384615384615385
tt0443706,tt0356618,1.5384615384615385
tt0443706,tt0117958,1.5384615384615385
tt0443706,tt0298130,1.5384615384615385
tt0443706,tt0265662,1.5384615384615385
tt0443706,tt0760329,1.5384615384615385
tt0443706,tt0808285,1.5384615384615385
tt0298130,tt0265662,1.5384615384615385
tt0298130,tt0760329,1.5384615384615385
tt0298130,tt0808285,1.5384615384615385
tt0265662,tt0760329,1.5384615384615385
tt0265662,tt0808285,1.5384615384615385
tt0760329,tt0808285,1.5384615384615385
tt0443706,tt1070874,1.5384615384615385
tt0443706,tt0469623,1.5384615384615385
tt1070874,tt0469623,1.5384615384615385
tt0406375,tt0842926,1.5384615384615385
tt0406375,tt0338348,1.5384615384615385
tt0842926,tt0338348,1.5384615384615385
tt0406375,tt1099212,1.5384615384615385
tt0406375,tt1259571,1.5384615384615385
tt0406375,tt1325004,1.5384615384615385
tt0406375,tt1673434,1.5384615384615385
tt0406375,tt1324999,1.5384615384615385
tt0406375,tt1017451,1.5384615384615385
tt0406375,tt0200208,1.5384615384615385
tt0406375,tt5774060,1.5384615384615385
tt1099212,tt1259571,2.5
tt1099212,tt1325004,2.5
tt1099212,tt1673434,2.2222222222222223
tt1099212,tt1324999,2.2222222222222223
tt1099212,tt1017451,1.5384615384615385
tt1099212,tt0200208,1.5384615384615385
tt1099212,tt5774060,1.5384615384615385
tt1259571,tt1325004,2.5
tt1259571,tt1673434,2.5
tt1259571,tt1324999,2.2222222222222223
tt1259571,tt1017451,1.5384615384615385
tt1259571,tt0200208,1.5384615384615385
tt1259571,tt5774060,1.5384615384615385
tt1325004,tt1673434,2.5
tt1325004,tt1324999,2.5
tt1325004,tt1017451,1.5384615384615385
tt1325004,tt0200208,1.5384615384615385
tt1325004,tt5774060,1.5384615384615385
tt1673434,tt1017451,1.5384615384615385
tt1673434,tt0200208,1.5384615384615385
tt1673434,tt5774060,1.5384615384615385
tt1324999,tt1017451,1.5384615384615385
tt1324999,tt0200208,1.5384615384615385
tt1324999,tt5774060,1.5384615384615385
tt1017451,tt0200208,1.5384615384615385
tt1017451,tt5774060,1.5384615384615385
tt0200208,tt5774060,1.5384615384615385
tt0406375,tt0111161,1.5384615384615385
tt0406375,tt0105151,1.5384615384615385
tt0111161,tt0105151,1.5384615384615385
tt0406375,tt0079588,1.5384615384615385
tt5539054,tt3833480,1.5384615384615385
tt5539054,tt2184339,1.5384615384615385
tt8949056,tt7043012,1.5384615384615385
tt8949056,tt10962368,1.5384615384615385
tt7043012,tt10962368,1.5384615384615385
tt8521876,tt1462769,1.5384615384615385
tt8521876,tt6760876,1.5384615384615385
tt8521876,tt0443274,1.5384615384615385
tt8521876,tt1646987,1.5384615384615385
tt6760876,tt0443274,1.5384615384615385
tt6760876,tt1646987,1.5384615384615385
tt0443274,tt1646987,1.5384615384615385
tt8521876,tt10945060,1.5384615384615385
tt1045778,tt5539052,1.5384615384615385
tt1045778,tt1270798,1.5384615384615385
tt1045778,tt0108333,1.5384615384615385
tt1270798,tt0108333,1.5384615384615385
tt1045778,tt0427998,1.5384615384615385
tt1045778,tt6645614,1.5384615384615385
tt1045778,tt2017020,1.5384615384615385
tt1045778,tt0472181,1.5384615384615385
tt1045778,tt0462538,1.5384615384615385
tt1045778,tt1933667,1.5384615384615385
tt2017020,tt0462538,1.5384615384615385
tt2017020,tt1933667,1.5384615384615385
tt0472181,tt0462538,1.5384615384615385
tt0472181,tt1933667,1.5384615384615385
tt0462538,tt1933667,1.5384615384615385
tt11658120,tt0480255,1.5384615384615385
tt4855748,tt8367184,1.5384615384615385
tt8009744,tt1070874,1.5384615384615385
tt8009744,tt7315484,1.5384615384615385
tt8009744,tt2980554,1.5384615384615385
tt10276470,tt7970348,1.5384615384615385
tt10276470,tt9354842,1.5384615384615385
tt10276470,tt0823158,1.5384615384615385
tt2114504,tt0274636,1.5384615384615385
tt5562070,tt1386703,1.5384615384615385
tt5562070,tt11235772,1.5384615384615385
tt8169446,tt2398249,1.5384615384615385
tt8169446,tt5206260,1.5384615384615385
tt8169446,tt1821658,1.5384615384615385
tt8169446,tt7979580,1.5384615384615385
tt8169446,tt1727388,1.5384615384615385
tt5206260,tt1821658,1.5384615384615385
tt5206260,tt7979580,1.5384615384615385
tt5206260,tt1727388,1.5384615384615385
tt1821658,tt7979580,1.5384615384615385
tt1821658,tt1727388,1.5384615384615385
tt7979580,tt1727388,1.5384615384615385
tt8169446,tt6821012,1.5384615384615385
tt8169446,tt5750534,1.5384615384615385
tt6821012,tt5750534,1.5384615384615385
tt5362988,tt0840361,1.5384615384615385
tt1072748,tt3203606,1.5384615384615385
tt1072748,tt3661394,1.5384615384615385
tt1072748,tt0436697,1.5384615384615385
tt1072748,tt0081070,1.5384615384615385
tt1072748,tt0371724,1.5384615384615385
tt3203606,tt3661394,1.6666666666666665
tt3203606,tt0436697,1.5384615384615385
tt3203606,tt0081070,1.5384615384615385
tt3203606,tt0371724,1.5384615384615385
tt3661394,tt0436697,1.5384615384615385
tt3661394,tt0081070,1.5384615384615385
tt3661394,tt0371724,1.6666666666666665
tt0436697,tt0081070,1.5384615384615385
tt0436697,tt0371724,1.5384615384615385
tt0081070,tt0371724,1.5384615384615385
tt1072748,tt1343092,1.5384615384615385
tt1024255,tt0817230,1.5384615384615385
tt1024255,tt1723121,1.5384615384615385
tt1024255,tt8244784,1.5384615384615385
tt0817230,tt1723121,1.5384615384615385
tt0817230,tt8244784,1.5384615384615385
tt1723121,tt0817230,1.5384615384615385
tt1723121,tt8244784,1.5384615384615385
tt1024255,tt3709552,1.5384615384615385
tt1024255,tt0120783,1.5384615384615385
tt3042408,tt0976051,1.5384615384615385
tt0047673,tt0116583,1.5384615384615385
tt0455857,tt0414951,1.5384615384615385
tt0455857,tt7439064,1.5384615384615385
tt0455857,tt2326574,1.5384615384615385
tt0455857,tt0800369,1.5384615384615385
tt5783956,tt8058874,1.5384615384615385
tt5783956,tt3713166,1.5384615384615385
tt5723286,tt0253867,1.5384615384615385
tt5723286,tt8976576,1.5384615384615385
tt5723286,tt0477139,1.5384615384615385
tt5723286,tt10151054,1.5384615384615385
tt8976576,tt0477139,1.5384615384615385
tt8976576,tt10151054,1.5384615384615385
tt0477139,tt10151054,1.5384615384615385
tt0108550,tt1243957,1.5384615384615385
tt0108550,tt1333667,1.6666666666666665
tt1243957,tt1333667,1.6666666666666665
tt0108550,tt0120338,1.5384615384615385
tt0108550,tt0120744,1.5384615384615385
tt0108550,tt1343092,1.5384615384615385
tt0120338,tt0120744,1.5384615384615385
tt0120338,tt1343092,1.5384615384615385
tt0120744,tt1343092,1.5384615384615385
tt0108550,tt0206367,1.5384615384615385
tt0108550,tt0080025,1.5384615384615385
tt0206367,tt0080025,1.5384615384615385
tt0286788,tt2058107,1.5384615384615385
tt0286788,tt3319730,1.5384615384615385
tt0286788,tt1340800,1.5384615384615385
tt0286788,tt0116209,1.5384615384615385
tt2058107,tt3319730,1.5384615384615385
tt2058107,tt0286788,1.5384615384615385
tt2058107,tt1340800,1.5384615384615385
tt2058107,tt0116209,1.5384615384615385
tt3319730,tt0286788,1.5384615384615385
tt3319730,tt1340800,1.5384615384615385
tt3319730,tt0116209,1.5384615384615385
tt1340800,tt0116209,1.5384615384615385
tt0286788,tt1294226,1.5384615384615385
tt0286788,tt0264150,1.5384615384615385
tt1294226,tt0286788,1.5384615384615385
tt1294226,tt0264150,1.5384615384615385
tt0286788,tt0243664,1.5384615384615385
tt0243664,tt0286788,1.5384615384615385
tt0286788,tt4560008,1.5384615384615385
tt4560008,tt0286788,1.5384615384615385
tt0286788,tt0120347,1.5384615384615385
tt0120347,tt0286788,1.5384615384615385
tt1536537,tt7556122,1.5384615384615385
tt1536537,tt0105813,1.5384615384615385
tt1536537,tt7984734,1.5384615384615385
tt1536537,tt0362270,1.5384615384615385
tt1536537,tt5116302,1.5384615384615385
tt1536537,tt0116209,1.5384615384615385
tt0105813,tt7984734,1.5384615384615385
tt0105813,tt0362270,1.5384615384615385
tt0105813,tt5116302,1.5384615384615385
tt0105813,tt0116209,1.5384615384615385
tt7984734,tt0362270,1.5384615384615385
tt7984734,tt5116302,1.5384615384615385
tt7984734,tt0116209,1.5384615384615385
tt0362270,tt5116302,1.5384615384615385
tt0362270,tt0116209,1.5384615384615385
tt5116302,tt0116209,1.5384615384615385
tt1536537,tt0210358,1.5384615384615385
tt0120889,tt0086397,1.5384615384615385
tt0120889,tt0073802,1.5384615384615385
tt6829180,tt1712261,1.5384615384615385
tt6829180,tt0884214,1.5384615384615385
tt1712261,tt0884214,1.5384615384615385
tt7683350,tt14597294,20.0
tt7683350,tt12659886,20.0
tt7683350,tt0489342,20.0
tt7683350,tt10920662,20.0
tt7683350,tt6710212,20.0
tt7683350,tt11916278,20.0
tt14597294,tt12659886,20.0
tt14597294,tt0489342,20.0
tt14597294,tt10920662,20.0
tt14597294,tt6710212,20.0
tt14597294,tt11916278,20.0
tt12659886,tt0489342,20.0
tt12659886,tt10920662,20.0
tt12659886,tt6710212,20.0
tt12659886,tt11916278,20.0
tt0489342,tt10920662,20.0
tt0489342,tt6710212,20.0
tt0489342,tt11916278,20.0
tt10920662,tt6710212,20.0
tt10920662,tt11916278,20.0
tt6710212,tt11916278,20.0
tt8058874,tt2123342,1.5384615384615385
tt0114898,tt0111756,1.5384615384615385
tt0114898,tt0196158,1.5384615384615385
tt0114898,tt0108399,1.5384615384615385
tt0196158,tt0108399,1.5384615384615385
tt0114898,tt0338348,1.5384615384615385
tt0114898,tt0120689,1.5384615384615385
tt0338348,tt0120689,1.6666666666666665
tt6760876,tt0185125,1.5384615384615385
tt6760876,tt0484111,1.5384615384615385
tt6760876,tt0259711,1.5384615384615385
tt0185125,tt0484111,1.5384615384615385
tt0185125,tt0259711,1.5384615384615385
tt0484111,tt0259711,1.5384615384615385
tt6760876,tt2005151,1.5384615384615385
tt6760876,tt7979142,1.5384615384615385
tt6760876,tt1833116,1.5384615384615385
tt2005151,tt7979142,1.5384615384615385
tt2005151,tt1833116,1.5384615384615385
tt7979142,tt1833116,1.5384615384615385
tt4758646,tt0114746,1.5384615384615385
tt4758646,tt0103074,1.5384615384615385
tt0114746,tt0103074,1.5384615384615385
tt2005151,tt2140619,1.5384615384615385
tt2005151,tt0817230,1.5384615384615385
tt0817230,tt1411697,1.5384615384615385
tt0817230,tt1119646,1.5384615384615385
tt2005151,tt0190138,1.5384615384615385
tt2005151,tt2450440,1.5384615384615385
tt2005151,tt0762121,1.5384615384615385
tt2463288,tt0815245,1.5384615384615385
tt2463288,tt1458175,1.5384615384615385
tt0815245,tt1458175,1.5384615384615385
tt2463288,tt0290334,1.5384615384615385
tt2463288,tt0120903,1.5384615384615385
tt2463288,tt0332280,1.5384615384615385
tt0290334,tt0332280,1.5384615384615385
tt0120903,tt0332280,1.5384615384615385
tt2463288,tt8244784,1.5384615384615385
tt2463288,tt5539052,1.5384615384615385
tt2463288,tt0108451,1.5384615384615385
tt5539052,tt0108451,1.5384615384615385
tt6338498,tt5795282,1.5384615384615385
tt6338498,tt0480255,1.5384615384615385
tt5795282,tt0480255,1.5384615384615385
tt6338498,tt0281322,1.5384615384615385
tt10608668,tt8694228,1.5384615384615385
tt5816682,tt0143145,1.5384615384615385
tt5816682,tt0434409,1.5384615384615385
tt5816682,tt0405469,1.5384615384615385
tt5816682,tt0362270,1.5384615384615385
tt5816682,tt3709552,1.5384615384615385
tt5816682,tt0120520,1.5384615384615385
tt0362270,tt3709552,1.5384615384615385
tt0362270,tt0120520,1.5384615384615385
tt3709552,tt0120520,1.5384615384615385
tt7043012,tt1727388,1.5384615384615385
tt7043012,tt0117283,1.5384615384615385
tt1727388,tt0117283,1.5384615384615385
tt7043012,tt5164438,1.5384615384615385
tt8976576,tt5208216,1.5384615384615385
tt8976576,tt1821658,1.5384615384615385
tt8976576,tt2538204,1.5384615384615385
tt8976576,tt12842524,1.5384615384615385
tt1686821,tt5039578,1.5384615384615385
tt1686821,tt2402157,1.5384615384615385
tt1686821,tt0241025,1.5384615384615385
tt1686821,tt0120744,1.5384615384615385
tt0241025,tt0120744,1.5384615384615385
tt0817230,tt1684226,1.5384615384615385
tt0817230,tt0823158,1.5384615384615385
tt0823158,tt0817230,1.5384615384615385
tt0914863,tt0105813,1.5384615384615385
tt0914863,tt0317705,1.5384615384615385
tt0914863,tt1510938,2.5
tt0105813,tt0317705,1.5384615384615385
tt0105813,tt1510938,2.5
tt0317705,tt1510938,2.5
tt0914863,tt0242653,1.5384615384615385
tt0914863,tt0234215,1.5384615384615385
tt0914863,tt0133093,1.5384615384615385
tt0914863,tt0834001,1.5384615384615385
tt0914863,tt0320691,1.5384615384615385
tt0914863,tt1117646,1.5384615384615385
tt0914863,tt0436697,1.5384615384615385
tt0834001,tt0320691,1.8181818181818183
tt0834001,tt1117646,1.5384615384615385
tt0834001,tt0436697,1.5384615384615385
tt0320691,tt1117646,1.5384615384615385
tt0320691,tt0436697,1.5384615384615385
tt1117646,tt0436697,1.6666666666666665
tt0914863,tt11327514,1.5384615384615385
tt0914863,tt0414951,1.5384615384615385
tt0914863,tt0120777,1.5384615384615385
tt0414951,tt0120777,1.5384615384615385
tt0914863,tt0111161,1.5384615384615385
tt1401152,tt1821658,1.5384615384615385
tt1401152,tt1646987,1.5384615384615385
tt1821658,tt1646987,1.5384615384615385
tt1401152,tt8000718,1.5384615384615385
tt1401152,tt0419294,1.5384615384615385
tt1401152,tt1270798,1.5384615384615385
tt1401152,tt0758794,1.5384615384615385
tt0419294,tt1270798,1.5384615384615385
tt0419294,tt0758794,1.5384615384615385
tt1270798,tt0758794,1.5384615384615385
tt1401152,tt0368008,1.5384615384615385
tt1401152,tt0976051,1.5384615384615385
tt0368008,tt0976051,1.5384615384615385
tt1401152,tt1070874,1.5384615384615385
tt1401152,tt3687316,1.5384615384615385
tt1070874,tt3687316,1.5384615384615385
tt1401152,tt0389557,1.5384615384615385
tt0176269,tt2193265,1.5384615384615385
tt0176269,tt2040578,1.5384615384615385
tt0176269,tt0111438,1.5384615384615385
tt2193265,tt2040578,1.6666666666666665
tt2193265,tt0111438,1.5384615384615385
tt2040578,tt0111438,1.5384615384615385
tt0176269,tt6643972,1.5384615384615385
tt0834001,tt1386703,1.5384615384615385
tt0834001,tt1646987,1.5384615384615385
tt0320691,tt1646987,1.5384615384615385
tt1386703,tt1646987,1.5384615384615385
tt1496025,tt0320691,1.5384615384615385
tt1496025,tt1386703,1.5384615384615385
tt1496025,tt0316768,1.5384615384615385
tt0320691,tt0316768,1.5384615384615385
tt1386703,tt0316768,1.5384615384615385
tt1496025,tt0434409,1.5384615384615385
tt1496025,tt11657662,1.5384615384615385
tt1496025,tt0091129,1.5384615384615385
tt0320691,tt0482606,1.5384615384615385
tt5727208,tt6821012,1.5384615384615385
tt9261218,tt5774060,1.5384615384615385
tt9261218,tt0114745,1.5384615384615385
tt0488658,tt6772524,1.5384615384615385
tt0488658,tt1706625,1.5384615384615385
tt6772524,tt1706625,1.5384615384615385
tt0488658,tt8367184,1.5384615384615385
tt0488658,tt1085492,1.5384615384615385
tt1099212,tt1212428,1.5384615384615385
tt1099212,tt7984734,1.5384615384615385
tt1259571,tt1212428,1.5384615384615385
tt1259571,tt7984734,1.5384615384615385
tt1325004,tt1212428,1.5384615384615385
tt1325004,tt7984734,1.5384615384615385
tt1673434,tt1212428,1.5384615384615385
tt1673434,tt7984734,1.5384615384615385
tt1324999,tt1212428,1.5384615384615385
tt1324999,tt7984734,1.5384615384615385
tt1212428,tt7984734,1.5384615384615385
tt1099212,tt0119934,1.5384615384615385
tt1259571,tt0119934,1.5384615384615385
tt1325004,tt0119934,1.5384615384615385
tt1099212,tt2401097,1.5384615384615385
tt1259571,tt2401097,1.5384615384615385
tt1325004,tt2401097,1.5384615384615385
tt1673434,tt2401097,1.5384615384615385
tt1324999,tt2401097,1.5384615384615385
tt1099212,tt0277296,1.5384615384615385
tt1259571,tt0277296,1.5384615384615385
tt1325004,tt0277296,1.5384615384615385
tt1673434,tt0277296,1.5384615384615385
tt1324999,tt0277296,1.5384615384615385
tt1099212,tt1043726,1.5384615384615385
tt7126746,tt8031422,1.5384615384615385
tt6772524,tt2483260,1.5384615384615385
tt6772524,tt3120408,1.5384615384615385
tt2483260,tt3120408,2.2222222222222223
tt6645614,tt1193138,1.5384615384615385
tt6645614,tt1285016,1.5384615384615385
tt6645614,tt1302067,1.5384615384615385
tt1285016,tt1302067,1.5384615384615385
tt6645614,tt0371724,1.5384615384615385
tt6645614,tt0949731,1.5384615384615385
tt0371724,tt0949731,1.5384615384615385
tt6645614,tt10161886,1.5384615384615385
tt12851396,tt0376994,1.5384615384615385
tt12851396,tt0120363,1.5384615384615385
tt0376994,tt0120363,1.5384615384615385
tt12851396,tt1838520,1.5384615384615385
tt12851396,tt0111701,1.5384615384615385
tt12851396,tt0963966,1.5384615384615385
tt12851396,tt1186373,1.5384615384615385
tt12851396,tt0838232,1.5384615384615385
tt12851396,tt1684226,1.5384615384615385
tt1838520,tt0111701,1.5384615384615385
tt1838520,tt0963966,1.5384615384615385
tt1838520,tt1186373,1.5384615384615385
tt1838520,tt0838232,1.5384615384615385
tt1838520,tt1684226,1.5384615384615385
tt0111701,tt0963966,1.5384615384615385
tt0111701,tt1186373,1.5384615384615385
tt0111701,tt0838232,1.5384615384615385
tt0111701,tt1684226,1.5384615384615385
tt0963966,tt1186373,1.5384615384615385
tt0963966,tt0838232,1.5384615384615385
tt0963966,tt1684226,1.5384615384615385
tt1186373,tt0838232,1.5384615384615385
tt1186373,tt1684226,1.5384615384615385
tt0838232,tt1684226,1.5384615384615385
tt12851396,tt7282468,1.5384615384615385
tt6643972,tt6116856,1.5384615384615385
tt6643972,tt3727690,1.5384615384615385
tt6643972,tt1043726,1.5384615384615385
tt3727690,tt1043726,1.5384615384615385
tt1488606,tt0840361,1.5384615384615385
tt1488606,tt3385516,1.5384615384615385
tt1488606,tt0762121,1.5384615384615385
tt3385516,tt0762121,1.5384615384615385
tt1488606,tt1212428,1.5384615384615385
tt1488606,tt7126948,1.5384615384615385
tt1712261,tt7556122,1.5384615384615385
tt1712261,tt6105098,1.5384615384615385
tt7556122,tt6105098,1.5384615384615385
tt1712261,tt6111574,1.5384615384615385
tt1712261,tt0758794,1.5384615384615385
tt6111574,tt0758794,1.5384615384615385
tt1712261,tt0427998,1.5384615384615385
tt1712261,tt0120490,1.5384615384615385
tt0427998,tt0120490,1.5384615384615385
tt1712261,tt0120338,1.5384615384615385
tt1712261,tt0976051,1.5384615384615385
tt0120338,tt0976051,1.5384615384615385
tt1712261,tt7126948,1.5384615384615385
tt1712261,tt0451279,1.5384615384615385
tt0100802,tt0093894,1.5384615384615385
tt0100802,tt1018785,1.5384615384615385
tt0100802,tt0110657,1.5384615384615385
tt1386703,tt1023114,1.5384615384615385
tt1386703,tt1837709,1.5384615384615385
tt1386703,tt9664108,1.5384615384615385
tt1023114,tt1837709,1.5384615384615385
tt1023114,tt9664108,1.5384615384615385
tt1837709,tt9664108,1.5384615384615385
tt1386703,tt1838520,1.5384615384615385
tt1386703,tt1658837,1.5384615384615385
tt1386703,tt0292644,1.5384615384615385
tt1838520,tt1658837,1.5384615384615385
tt1838520,tt0292644,1.5384615384615385
tt1658837,tt0292644,1.5384615384615385
tt1386703,tt3203606,1.5384615384615385
tt1386703,tt3661394,1.5384615384615385
tt0114694,tt9619798,1.5384615384615385
tt0114694,tt0134067,1.5384615384615385
tt9619798,tt0134067,1.5384615384615385
tt0114694,tt0482629,1.5384615384615385
tt0114694,tt1458175,1.5384615384615385
tt0114694,tt0099991,1.5384615384615385
tt0482629,tt1458175,1.5384615384615385
tt0482629,tt0099991,1.5384615384615385
tt1458175,tt0099991,1.5384615384615385
tt0114694,tt0108588,1.5384615384615385
tt0114694,tt1302067,1.5384615384615385
tt6060156,tt0101026,1.5384615384615385
tt5541240,tt3503406,1.5384615384615385
tt5541240,tt0204626,1.5384615384615385
tt5541240,tt0242653,1.5384615384615385
tt5541240,tt0234215,1.5384615384615385
tt5541240,tt0133093,1.5384615384615385
tt5541240,tt0410297,1.5384615384615385
tt3503406,tt0204626,1.5384615384615385
tt3503406,tt0242653,1.5384615384615385
tt3503406,tt0234215,1.5384615384615385
tt3503406,tt0133093,1.5384615384615385
tt3503406,tt0410297,1.5384615384615385
tt0204626,tt0242653,1.5384615384615385
tt0204626,tt0234215,1.5384615384615385
tt0204626,tt0133093,1.5384615384615385
tt0204626,tt0410297,1.5384615384615385
tt0242653,tt0410297,1.5384615384615385
tt0234215,tt0410297,1.5384615384615385
tt0133093,tt0410297,1.5384615384615385
tt9354842,tt8201170,1.5384615384615385
tt10676012,tt8201170,1.5384615384615385
tt9354842,tt7315484,1.5384615384615385
tt0120338,tt0117331,1.5384615384615385
tt0120338,tt6198246,1.5384615384615385
tt0117331,tt6198246,1.5384615384615385
tt0120338,tt0116835,1.5384615384615385
tt0120338,tt1265990,1.5384615384615385
tt0120338,tt0117998,1.5384615384615385
tt0120338,tt0099991,1.5384615384615385
tt0117998,tt0099991,1.5384615384615385
tt11804152,tt0418279,1.5384615384615385
tt11804152,tt1758830,1.5384615384615385
tt0418279,tt1758830,1.5384615384615385
tt11804152,tt5862902,1.5384615384615385
tt3986532,tt14599526,2.8571428571428568
tt3986532,tt1411697,1.6666666666666665
tt3986532,tt1119646,1.6666666666666665
tt3986532,tt1772341,1.6666666666666665
tt10121392,tt5164438,1.5384615384615385
tt10121392,tt0253867,1.5384615384615385
tt10121392,tt1193138,1.5384615384615385
tt0253867,tt1193138,1.5384615384615385
tt10121392,tt0135706,1.5384615384615385
tt10121392,tt0419294,1.5384615384615385
tt12546872,tt1043726,1.5384615384615385
tt5795282,tt1204342,1.5384615384615385
tt5795282,tt1361336,1.5384615384615385
tt5795282,tt1981115,1.5384615384615385
tt5795282,tt0800369,1.5384615384615385
tt5795282,tt0434409,1.5384615384615385
tt1981115,tt0800369,2.0
tt1981115,tt0434409,1.5384615384615385
tt0800369,tt0434409,1.5384615384615385
tt5795282,tt1730768,1.5384615384615385
tt5795282,tt0362270,1.5384615384615385
tt5795282,tt3501632,1.5384615384615385
tt5795282,tt0167261,1.5384615384615385
tt5795282,tt0167260,1.5384615384615385
tt5795282,tt0120737,1.5384615384615385
tt5795282,tt0452624,1.5384615384615385
tt0362270,tt3501632,1.6666666666666665
tt0362270,tt0167261,1.5384615384615385
tt0362270,tt0167260,1.5384615384615385
tt0362270,tt0120737,1.5384615384615385
tt0362270,tt0452624,1.5384615384615385
tt3501632,tt0167261,1.5384615384615385
tt3501632,tt0167260,1.5384615384615385
tt3501632,tt0120737,1.5384615384615385
tt3501632,tt0452624,1.5384615384615385
tt0167261,tt0452624,1.5384615384615385
tt0167260,tt0452624,1.5384615384615385
tt0120737,tt0452624,1.5384615384615385
tt5795282,tt0241025,1.5384615384615385
tt5795282,tt0119594,1.5384615384615385
tt5795282,tt0206367,1.5384615384615385
tt5795282,tt2652092,1.5384615384615385
tt0241025,tt0119594,1.5384615384615385
tt0241025,tt0206367,1.5384615384615385
tt0241025,tt2652092,1.5384615384615385
tt0119594,tt0206367,1.5384615384615385
tt0119594,tt2652092,1.5384615384615385
tt0206367,tt2652092,1.5384615384615385
tt0245674,tt0314498,1.5384615384615385
tt0245674,tt0455958,1.5384615384615385
tt0245674,tt0119934,1.5384615384615385
tt0314498,tt0455958,1.5384615384615385
tt0314498,tt0119934,1.5384615384615385
tt0314498,tt0245674,1.5384615384615385
tt0455958,tt0119934,1.5384615384615385
tt0455958,tt0245674,1.5384615384615385
tt0119934,tt0245674,1.5384615384615385
tt0245674,tt0246989,1.5384615384615385
tt0246989,tt0245674,1.5384615384615385
tt10962368,tt0114663,1.5384615384615385
tt10962368,tt0079239,1.5384615384615385
tt0114663,tt0079239,1.5384615384615385
tt0469494,tt0104691,1.5384615384615385
tt0469494,tt0808285,1.5384615384615385
tt0469494,tt0120616,1.5384615384615385
tt0469494,tt0340376,1.5384615384615385
tt0469494,tt1161864,1.5384615384615385
tt0469494,tt0293508,1.5384615384615385
tt0469494,tt0762121,1.5384615384615385
tt0340376,tt1161864,1.5384615384615385
tt0340376,tt0293508,1.5384615384615385
tt0340376,tt0762121,1.5384615384615385
tt1161864,tt0293508,1.5384615384615385
tt1161864,tt0762121,1.5384615384615385
tt0293508,tt0762121,1.5384615384615385
tt4859168,tt3149038,1.5384615384615385
tt1730768,tt3922798,1.5384615384615385
tt1002563,tt0120737,1.5384615384615385
tt1002563,tt3319730,1.5384615384615385
tt9619798,tt0275039,1.5384615384615385
tt6111574,tt1204342,1.5384615384615385
tt6111574,tt0316768,1.5384615384615385
tt6111574,tt0108399,1.5384615384615385
tt6111574,tt1340800,1.5384615384615385
tt0316768,tt0108399,1.6666666666666665
tt0316768,tt1340800,1.5384615384615385
tt0108399,tt1340800,1.5384615384615385
tt6111574,tt5208216,1.5384615384615385
tt6111574,tt0842926,1.5384615384615385
tt6111574,tt0119567,1.5384615384615385
tt6111574,tt0274558,1.5384615384615385
tt6111574,tt0356618,1.5384615384615385
tt5208216,tt0842926,1.5384615384615385
tt5208216,tt0119567,1.5384615384615385
tt5208216,tt0274558,1.5384615384615385
tt5208216,tt0356618,1.5384615384615385
tt0842926,tt0119567,1.5384615384615385
tt0842926,tt0274558,1.5384615384615385
tt0842926,tt0356618,1.5384615384615385
tt0119567,tt0274558,1.5384615384615385
tt0119567,tt0356618,1.5384615384615385
tt0274558,tt0356618,1.5384615384615385
tt11657662,tt1680140,1.5384615384615385
tt11657662,tt0969647,1.5384615384615385
tt5206260,tt0785077,1.5384615384615385
tt5206260,tt0133240,1.5384615384615385
tt3503406,tt0467110,1.5384615384615385
tt3503406,tt0405469,1.5384615384615385
tt0467110,tt0405469,1.5384615384615385
tt3503406,tt1714208,1.5384615384615385
tt0190138,tt0219854,1.5384615384615385
tt0190138,tt3480796,1.5384615384615385
tt0190138,tt0114746,1.5384615384615385
tt0190138,tt1085492,1.5384615384615385
tt0219854,tt3480796,1.5384615384615385
tt0219854,tt0114746,1.5384615384615385
tt0219854,tt1085492,1.5384615384615385
tt3480796,tt0114746,1.5384615384615385
tt0114746,tt1085492,1.5384615384615385
tt0190138,tt0277296,1.5384615384615385
tt0190138,tt0120689,1.5384615384615385
tt0277296,tt0120689,1.5384615384615385
tt6821012,tt0101004,1.5384615384615385
tt6821012,tt0117958,1.5384615384615385
tt6821012,tt0257850,1.5384615384615385
